"Test Type","Compression"
"Temperature:","20.5"
"Humidity:","57.5"
"Geometry:","Rectangular"
"Specimen",1
"Specimen name:","E1"
"Width:",333.000000,"mm"
"Thickness:",452.000000,"mm"
"Anvil height:",90.000000,"mm"
"Diameter:",50.000000,"mm"
"Inner diameter:",0.500000,"mm"
"Outer diameter:",1.000000,"mm"
"Wall thickness:",0.500000,"mm"
"Area:",150516.000000,"mm*mm"
"Linear density:",1.000000,"den"
"Sled weight:",9.806650,"N"
"Loading span:",0.000000,"mm"
"Support span:",1.000000,"mm"
"Span ratio:","2"
"Fixture type:","3-point"
"Extensometer",-10.000000,"**mm"
"Included"
"Time sec","Extension mm","Strain 1 %","Load N","Comp. stress MPa","Cycle Count ","Total Cycle Count ","Comp. extension mm","Comp. strain %","True strain %","Comp. load N","True stress Pa"
386.676,-3.6858,-0.02589568,-39729.81,0.2639574,1,1,0.002589568,0.02589568,0.02589904,39729.81,263889.1
386.864,-3.68268,-0.02603922,-39477.64,0.262282,1,1,0.002603922,0.02603922,0.02604261,39477.64,262213.7
387.052,-3.679519,-0.02605516,-39226.14,0.2606111,1,1,0.002605516,0.02605516,0.02605856,39226.14,260543.2
387.242,-3.676359,-0.02621468,-38975.41,0.2589453,1,1,0.002621468,0.02621468,0.02621812,38975.41,258877.4
387.436,-3.67312,-0.02584781,-38723.15,0.2572693,1,1,0.002584781,0.02584781,0.02585116,38723.15,257202.8
387.632,-3.66988,-0.02576806,-38470.98,0.255594,1,1,0.002576806,0.02576806,0.02577138,38470.98,255528.1
387.826,-3.666639,-0.02623063,-38220.83,0.253932,1,1,0.002623063,0.02623063,0.02623407,38220.84,253865.4
388.02,-3.6634,-0.02576806,-37970.54,0.2522691,1,1,0.002576806,0.02576806,0.02577138,37970.54,252204.1
388.216,-3.660159,-0.02594352,-37718.17,0.2505925,1,1,0.002594352,0.02594352,0.02594688,37718.18,250527.5
388.414,-3.65684,-0.02602328,-37467.35,0.248926,1,1,0.002602328,0.02602328,0.02602666,37467.34,248861.2
388.616,-3.65348,-0.02626255,-37216.2,0.2472574,1,1,0.002626255,0.02626255,0.026266,37216.2,247192.5
388.818,-3.650119,-0.0262785,-36965.59,0.2455924,1,1,0.00262785,0.0262785,0.02628195,36965.59,245527.9
389.02,-3.646759,-0.0261509,-36714.23,0.2439224,1,1,0.002615091,0.0261509,0.02615433,36714.23,243858.6
389.22,-3.643399,-0.02599139,-36461.88,0.2422459,1,1,0.002599139,0.02599139,0.02599477,36461.88,242182.9
389.422,-3.640039,-0.02584781,-36210,0.2405724,1,1,0.002584781,0.02584781,0.02585116,36210,240510.2
389.626,-3.636639,-0.02592757,-35957.83,0.2388971,1,1,0.002592757,0.02592757,0.02593094,35957.83,238835.1
389.832,-3.6332,-0.02635825,-35707.03,0.2372308,1,1,0.002635826,0.02635825,0.02636173,35707.03,237168.3
390.038,-3.62976,-0.02594352,-35456.23,0.2355645,1,1,0.002594352,0.02594352,0.02594688,35456.23,235503.4
390.244,-3.62632,-0.02605516,-35204.07,0.2338893,1,1,0.002605516,0.02605516,0.02605856,35204.07,233828.3
390.45,-3.622919,-0.02605516,-34952.95,0.2322208,1,1,0.002605516,0.02605516,0.02605856,34952.95,232160.3
390.658,-3.61944,-0.02594352,-34702.59,0.2305575,1,1,0.002594352,0.02594352,0.02594688,34702.59,230497.7
390.87,-3.61592,-0.02632637,-34451.38,0.2288885,1,1,0.002632637,0.02632637,0.02632983,34451.38,228828.3
391.082,-3.612359,-0.02589568,-34200.2,0.2272197,1,1,0.002589568,0.02589568,0.02589904,34200.2,227160.9
391.296,-3.608799,-0.02592757,-33949.6,0.2255547,1,1,0.002592757,0.02592757,0.02593094,33949.6,225496.3
391.51,-3.605239,-0.02623063,-33698.37,0.2238856,1,1,0.002623063,0.02623063,0.02623407,33698.37,223826.9
391.724,-3.601679,-0.02613492,-33446.86,0.2222147,1,1,0.002613492,0.02613492,0.02613834,33446.86,222156.6
391.936,-3.598119,-0.02594352,-33196.06,0.2205484,1,1,0.002594352,0.02594352,0.02594688,33196.07,220491.2
392.152,-3.59452,-0.02579994,-32944.69,0.2188783,1,1,0.002579994,0.02579994,0.02580327,32944.69,218821.9
392.37,-3.590919,-0.02594352,-32694.07,0.2172133,1,1,0.002594352,0.02594352,0.02594688,32694.07,217156.9
392.586,-3.58732,-0.02618279,-32442.69,0.2155432,1,1,0.002618279,0.02618279,0.02618622,32442.7,215486.7
392.8,-3.58372,-0.02634231,-32192.55,0.2138812,1,1,0.002634231,0.02634231,0.02634578,32192.55,213824.9
393.018,-3.58012,-0.02618279,-31940.91,0.2122094,1,1,0.002618279,0.02618279,0.02618622,31940.91,212153.8
393.24,-3.576399,-0.02594352,-31689.83,0.2105413,1,1,0.002594352,0.02594352,0.02594688,31689.83,210486.6
393.462,-3.57272,-0.02613492,-31438.51,0.2088715,1,1,0.002613492,0.02613492,0.02613834,31438.51,208816.9
393.684,-3.569,-0.02583187,-31187.96,0.2072069,1,1,0.002583187,0.02583187,0.02583521,31187.96,207153.4
393.906,-3.565319,-0.02623063,-30936.52,0.2055365,1,1,0.002623063,0.02623063,0.02623407,30936.52,205482.5
394.132,-3.56152,-0.02583187,-30685.26,0.2038671,1,1,0.002583187,0.02583187,0.02583521,30685.26,203814.5
394.358,-3.557759,-0.02621468,-30435.25,0.2022061,1,1,0.002621468,0.02621468,0.02621812,30435.25,202153.1
394.588,-3.55392,-0.02603922,-30184.41,0.2005395,1,1,0.002603922,0.02603922,0.02604261,30184.41,200487.3
394.82,-3.550079,-0.02599139,-29932.28,0.1988645,1,1,0.002599139,0.02599139,0.02599477,29932.29,198812.8
395.048,-3.54628,-0.02611898,-29681.39,0.1971976,1,1,0.002611898,0.02611898,0.02612239,29681.39,197146.1
395.278,-3.542439,-0.02603922,-29429.7,0.1955254,1,1,0.002603922,0.02603922,0.02604261,29429.7,195474.5
395.51,-3.53856,-0.02607115,-29178.02,0.1938533,1,1,0.002607115,0.02607115,0.02607454,29178.02,193802.7
395.748,-3.5346,-0.02595946,-28927.07,0.192186,1,1,0.002595946,0.02595946,0.02596283,28927.07,192136.1
395.99,-3.5306,-0.02600733,-28676.22,0.1905194,1,1,0.002600733,0.02600733,0.02601071,28676.22,190469.9
396.23,-3.5266,-0.02631038,-28425,0.1888503,1,1,0.002631038,0.02631038,0.02631384,28425,188800.6
396.47,-3.5226,-0.02607115,-28173.95,0.1871824,1,1,0.002607115,0.02607115,0.02607454,28173.95,187133.6
396.712,-3.51856,-0.0262785,-27922.23,0.1855101,1,1,0.00262785,0.0262785,0.02628195,27922.23,185461.3
396.958,-3.514439,-0.0264699,-27670.97,0.1838407,1,1,0.00264699,0.0264699,0.0264734,27670.97,183792
397.208,-3.510279,-0.02611898,-27419.31,0.1821688,1,1,0.002611898,0.02611898,0.02612239,27419.31,182121.2
397.452,-3.50624,-0.02611898,-27169.06,0.1805062,1,1,0.002611898,0.02611898,0.02612239,27169.06,180459
397.696,-3.50212,-0.02618279,-26917.62,0.1788356,1,1,0.002618279,0.02618279,0.02618622,26917.62,178788.8
397.94,-3.498039,-0.02616685,-26665.74,0.1771621,1,1,0.002616685,0.02616685,0.02617027,26665.73,177115.8
398.186,-3.49392,-0.02610303,-26415.6,0.1755002,1,1,0.002610303,0.02610303,0.02610644,26415.6,175454.4
398.44,-3.48972,-0.0261509,-26163.89,0.173828,1,1,0.002615091,0.0261509,0.02615433,26163.89,173782.5
398.692,-3.48556,-0.02613492,-25913.81,0.1721665,1,1,0.002613492,0.02613492,0.02613834,25913.81,172121.5
398.944,-3.48132,-0.0261509,-25662.56,0.1704972,1,1,0.002615091,0.0261509,0.02615433,25662.56,170452.6
399.2,-3.477039,-0.02629444,-25412.5,0.1688359,1,1,0.002629444,0.02629444,0.0262979,25412.5,168791.5
399.462,-3.47268,-0.02591163,-25160.64,0.1671626,1,1,0.002591163,0.02591163,0.02591499,25160.64,167119.3
399.724,-3.468319,-0.02594352,-24910.42,0.1655001,1,1,0.002594352,0.02594352,0.02594688,24910.42,165457.2
399.986,-3.46392,-0.0261509,-24658.56,0.1638268,1,1,0.002615091,0.0261509,0.02615433,24658.56,163784
400.248,-3.459599,-0.02619874,-24406.9,0.1621549,1,1,0.002619874,0.02619874,0.02620217,24406.9,162112.4
400.514,-3.45516,-0.025784,-24155.98,0.1604878,1,1,0.0025784,0.025784,0.02578733,24155.98,160446.4
400.786,-3.450639,-0.02597541,-23904.42,0.1588165,1,1,0.002597541,0.02597541,0.02597878,23904.42,158775.2
401.058,-3.446119,-0.02664536,-23654.16,0.1571538,1,1,0.002664536,0.02664536,0.02664891,23654.16,157111.9
401.334,-3.44152,-0.02616685,-23402.5,0.1554818,1,1,0.002616685,0.02616685,0.02617027,23402.5,155441.1
401.614,-3.43684,-0.02618279,-23151.42,0.1538137,1,1,0.002618279,0.02618279,0.02618622,23151.42,153773.4
401.904,-3.431999,-0.0261509,-22900.01,0.1521433,1,1,0.002615091,0.0261509,0.02615433,22900.01,152103.6
402.196,-3.42712,-0.02634231,-22648.81,0.1504744,1,1,0.002634231,0.02634231,0.02634578,22648.81,150434.8
402.488,-3.42228,-0.02639014,-22398.81,0.1488135,1,1,0.002639014,0.02639014,0.02639363,22398.81,148774.2
402.786,-3.417319,-0.02616685,-22147.86,0.1471462,1,1,0.002616685,0.02616685,0.02617027,22147.86,147107.7
403.086,-3.412279,-0.02600733,-21896.23,0.1454744,1,1,0.002600733,0.02600733,0.02601071,21896.22,145436.6
403.388,-3.40728,-0.02613492,-21646.13,0.1438128,1,1,0.002613492,0.02613492,0.02613834,21646.13,143775.2
403.696,-3.40212,-0.02594352,-21395.3,0.1421464,1,1,0.002594352,0.02594352,0.02594688,21395.3,142109.5
404.012,-3.39684,-0.02599139,-21145.08,0.1404839,1,1,0.002599139,0.02599139,0.02599477,21145.08,140447.4
404.34,-3.3914,-0.02603922,-20893.98,0.1388157,1,1,0.002603922,0.02603922,0.02604261,20893.98,138779.5
404.672,-3.385879,-0.02597541,-20643.34,0.1371505,1,1,0.002597541,0.02597541,0.02597878,20643.34,137114.9
405.012,-3.380199,-0.02623063,-20393,0.1354872,1,1,0.002623063,0.02623063,0.02623407,20393,135451.7
405.358,-3.37444,-0.02608709,-20141.83,0.1338185,1,1,0.002608709,0.02608709,0.02609049,20141.83,133783.6
405.71,-3.368559,-0.02621468,-19890.6,0.1321494,1,1,0.002621468,0.02621468,0.02621812,19890.6,132114.8
406.072,-3.362519,-0.02591163,-19639.47,0.1304809,1,1,0.002591163,0.02591163,0.02591499,19639.47,130447.1
406.45,-3.356239,-0.02600733,-19388.9,0.1288162,1,1,0.002600733,0.02600733,0.02601071,19388.9,128782.7
406.844,-3.349679,-0.02616685,-19137.92,0.1271488,1,1,0.002616685,0.02616685,0.02617027,19137.92,127115.5
407.244,-3.343,-0.02619874,-18887.01,0.1254817,1,1,0.002619874,0.02619874,0.02620217,18887.01,125448.8
407.66,-3.336039,-0.02611898,-18636.8,0.1238194,1,1,0.002611898,0.02611898,0.02612239,18636.8,123787.1
408.086,-3.32896,-0.02616685,-18386.04,0.1221534,1,1,0.002616685,0.02616685,0.02617027,18386.04,122121.4
408.51,-3.321919,-0.02600733,-18134.99,0.1204855,1,1,0.002600733,0.02600733,0.02601071,18134.99,120454.2
408.948,-3.314599,-0.02611898,-17884.11,0.1188187,1,1,0.002611898,0.02611898,0.02612239,17884.11,118787.6
409.4,-3.30708,-0.02613492,-17633.85,0.117156,1,1,0.002613492,0.02613492,0.02613834,17633.85,117125.4
409.864,-3.29932,-0.02607115,-17383,0.1154894,1,1,0.002607115,0.02607115,0.02607454,17383,115459.3
410.35,-3.29124,-0.0263742,-17132.02,0.1138219,1,1,0.00263742,0.0263742,0.02637768,17132.02,113791.9
410.842,-3.28304,-0.02595946,-16881.14,0.1121551,1,1,0.002595946,0.02595946,0.02596283,16881.14,112126
411.34,-3.27472,-0.02610303,-16630.61,0.1104906,1,1,0.002610303,0.02610303,0.02610644,16630.61,110461.8
411.854,-3.26616,-0.02603922,-16379.79,0.1088243,1,1,0.002603922,0.02603922,0.02604261,16379.79,108795.9
412.38,-3.2574,-0.02616685,-16129.5,0.1071614,1,1,0.002616685,0.02616685,0.02617027,16129.5,107133.3
412.932,-3.248199,-0.02629444,-15878.75,0.1054954,1,1,0.002629444,0.02629444,0.0262979,15878.75,105467.7
413.486,-3.238959,-0.02618279,-15628.71,0.1038342,1,1,0.002618279,0.02618279,0.02618622,15628.71,103807
414.062,-3.22936,-0.02618279,-15377.95,0.1021682,1,1,0.002618279,0.02618279,0.02618622,15377.95,102141.4
414.638,-3.219759,-0.02619874,-15127.41,0.1005037,1,1,0.002619874,0.02619874,0.02620217,15127.41,100477.3
415.232,-3.209839,-0.0261509,-14877.21,0.09884138,1,1,0.002615091,0.0261509,0.02615433,14877.21,98815.53
415.836,-3.19976,-0.02643801,-14627.06,0.09717946,1,1,0.002643801,0.02643801,0.02644151,14627.06,97153.77
416.456,-3.18944,-0.02597541,-14376.5,0.09551477,1,1,0.002597541,0.02597541,0.02597878,14376.5,95489.95
417.078,-3.17912,-0.02607115,-14126.16,0.09385157,1,1,0.002607115,0.02607115,0.02607454,14126.16,93827.11
417.72,-3.168359,-0.02610303,-13875.43,0.09218577,1,1,0.002610303,0.02610303,0.02610644,13875.43,92161.71
418.414,-3.156799,-0.02584781,-13625.21,0.09052332,1,1,0.002584781,0.02584781,0.02585116,13625.21,90499.93
419.198,-3.14376,-0.02619874,-13374.98,0.08886086,1,1,0.002619874,0.02619874,0.02620217,13374.98,88837.58
420.048,-3.129599,-0.0265656,-13124.7,0.08719804,1,1,0.00265656,0.0265656,0.02656913,13124.7,87174.87
420.912,-3.1152,-0.02626255,-12874.34,0.08553466,1,1,0.002626255,0.02626255,0.026266,12874.33,85512.2
421.794,-3.10048,-0.02635825,-12623.91,0.08387091,1,1,0.002635826,0.02635825,0.02636173,12623.91,83848.8
422.682,-3.08572,-0.02634231,-12373.58,0.08220774,1,1,0.002634231,0.02634231,0.02634578,12373.58,82186.08
423.596,-3.07044,-0.02634231,-12123.54,0.08054648,1,1,0.002634231,0.02634231,0.02634578,12123.54,80525.27
424.528,-3.054879,-0.02639014,-11873.5,0.07888532,1,1,0.002639014,0.02639014,0.02639363,11873.5,78864.5
425.47,-3.0392,-0.02581593,-11623.12,0.0772218,1,1,0.002581593,0.02581593,0.02581926,11623.12,77201.87
426.45,-3.022919,-0.02635825,-11372.91,0.0755595,1,1,0.002635826,0.02635825,0.02636173,11372.91,75539.59
427.442,-3.006359,-0.0262785,-11122.39,0.07389509,1,1,0.00262785,0.0262785,0.02628195,11122.39,73875.67
428.442,-2.989679,-0.02624661,-10874.37,0.07224729,1,1,0.002624661,0.02624661,0.02625005,10874.37,72228.33
429.442,-2.972999,-0.02594352,-10630.85,0.07062935,1,1,0.002594352,0.02594352,0.02594688,10630.85,70611.03
430.442,-2.95636,-0.02618279,-10392.4,0.06904516,1,1,0.002618279,0.02618279,0.02618622,10392.4,69027.09
431.442,-2.93968,-0.02613492,-10160.9,0.0675071,1,1,0.002613492,0.02613492,0.02613834,10160.9,67489.46
432.442,-2.923,-0.02602328,-9938.169,0.06602733,1,1,0.002602328,0.02602328,0.02602666,9938.169,66010.15
433.442,-2.90632,-0.02599139,-9718.841,0.06457015,1,1,0.002599139,0.02599139,0.02599477,9718.841,64553.37
434.442,-2.88964,-0.0258797,-9502.258,0.06313121,1,1,0.00258797,0.0258797,0.02588305,9502.258,63114.88
435.442,-2.872999,-0.02586376,-9291.244,0.06172928,1,1,0.002586376,0.02586376,0.0258671,9291.244,61713.31
436.442,-2.856319,-0.02597541,-9076.737,0.06030414,1,1,0.002597541,0.02597541,0.02597878,9076.737,60288.47
437.442,-2.83968,-0.02650183,-8869.293,0.05892592,1,1,0.002650183,0.02650183,0.02650534,8869.293,58910.3
438.442,-2.823,-0.0261509,-8670.069,0.0576023,1,1,0.002615091,0.0261509,0.02615433,8670.068,57587.24
439.442,-2.80632,-0.02616685,-8476.366,0.05631538,1,1,0.002616685,0.02616685,0.02617027,8476.366,56300.65
440.442,-2.78964,-0.02586376,-8290.29,0.05507913,1,1,0.002586376,0.02586376,0.0258671,8290.29,55064.88
441.442,-2.77296,-0.02619874,-8115.727,0.05391937,1,1,0.002619874,0.02619874,0.02620217,8115.728,53905.24
442.442,-2.75628,-0.02560854,-7951.965,0.05283136,1,1,0.002560854,0.02560854,0.02561182,7951.965,52817.83
443.442,-2.739679,-0.02595946,-7793.211,0.05177663,1,1,0.002595946,0.02595946,0.02596283,7793.211,51763.19
444.442,-2.722999,-0.02595946,-7633.648,0.05071652,1,1,0.002595946,0.02595946,0.02596283,7633.648,50703.36
445.442,-2.70636,-0.0263742,-7477.286,0.04967768,1,1,0.00263742,0.0263742,0.02637768,7477.286,49664.58
446.442,-2.68964,-0.02589568,-7322.154,0.04864702,1,1,0.002589568,0.02589568,0.02589904,7322.154,48634.42
447.442,-2.67304,-0.02610303,-7166.015,0.04760966,1,1,0.002610303,0.02610303,0.02610644,7166.015,47597.23
448.442,-2.65632,-0.02595946,-7012.226,0.04658791,1,1,0.002595946,0.02595946,0.02596283,7012.226,46575.81
449.442,-2.63968,-0.02642207,-6858.086,0.04556383,1,1,0.002642207,0.02642207,0.02642556,6858.086,45551.79
450.442,-2.62296,-0.0264699,-6705.574,0.04455057,1,1,0.00264699,0.0264699,0.0264734,6705.574,44538.78
451.442,-2.606359,-0.02629444,-6557.755,0.04356849,1,1,0.002629444,0.02629444,0.0262979,6557.755,43557.04
452.442,-2.58972,-0.02654966,-6407.868,0.04257267,1,1,0.002654966,0.02654966,0.02655318,6407.868,42561.37
453.442,-2.57304,-0.02632637,-6260.797,0.04159556,1,1,0.002632637,0.02632637,0.02632983,6260.797,41584.61
454.442,-2.55632,-0.02616685,-6114.078,0.04062079,1,1,0.002616685,0.02616685,0.02617027,6114.078,40610.15
455.442,-2.53968,-0.02624661,-5967.528,0.03964713,1,1,0.002624661,0.02624661,0.02625005,5967.528,39636.73
456.442,-2.52296,-0.02631038,-5823.97,0.03869336,1,1,0.002631038,0.02631038,0.02631384,5823.97,38683.18
457.442,-2.50636,-0.02626255,-5680.476,0.03774001,1,1,0.002626255,0.02626255,0.026266,5680.476,37730.1
458.442,-2.48968,-0.02597541,-5536.409,0.03678286,1,1,0.002597541,0.02597541,0.02597878,5536.409,36773.31
459.442,-2.473,-0.0262785,-5395.022,0.03584351,1,1,0.00262785,0.0262785,0.02628195,5395.021,35834.09
460.442,-2.45636,-0.02666131,-5253.759,0.03490498,1,1,0.002666131,0.02666131,0.02666486,5253.759,34895.68
461.442,-2.43968,-0.0261509,-5114.1,0.03397712,1,1,0.002615091,0.0261509,0.02615433,5114.1,33968.23
462.442,-2.423,-0.02608709,-4978.727,0.03307773,1,1,0.002608709,0.02608709,0.02609049,4978.727,33069.1
463.442,-2.40636,-0.02610303,-4847.878,0.03220839,1,1,0.002610303,0.02610303,0.02610644,4847.878,32199.99
464.442,-2.38972,-0.02595946,-4720.248,0.03136044,1,1,0.002595946,0.02595946,0.02596283,4720.248,31352.3
465.442,-2.373,-0.02572019,-4593.137,0.03051594,1,1,0.002572019,0.02572019,0.02572349,4593.137,30508.09
466.442,-2.35632,-0.02595946,-4466.183,0.02967248,1,1,0.002595946,0.02595946,0.02596283,4466.183,29664.78
467.442,-2.33968,-0.02613492,-4342.512,0.02885083,1,1,0.002613492,0.02613492,0.02613834,4342.512,28843.29
468.442,-2.32304,-0.0261509,-4219.12,0.02803105,1,1,0.002615091,0.0261509,0.02615433,4219.121,28023.71
469.442,-2.30636,-0.02616685,-4096.861,0.02721878,1,1,0.002616685,0.02616685,0.02617027,4096.861,27211.65
470.442,-2.28968,-0.02602328,-3976.727,0.02642063,1,1,0.002602328,0.02602328,0.02602666,3976.727,26413.75
471.442,-2.27304,-0.02603922,-3856.831,0.02562406,1,1,0.002603922,0.02603922,0.02604261,3856.831,25617.39
472.442,-2.25632,-0.02597541,-3739.875,0.02484703,1,1,0.002597541,0.02597541,0.02597878,3739.875,24840.57
473.442,-2.23964,-0.02642207,-3626.212,0.02409187,1,1,0.002642207,0.02642207,0.02642556,3626.212,24085.51
474.442,-2.22296,-0.0262785,-3511.583,0.0233303,1,1,0.00262785,0.0262785,0.02628195,3511.583,23324.17
475.442,-2.2064,-0.02608709,-3402.738,0.02260715,1,1,0.002608709,0.02608709,0.02609049,3402.738,22601.26
476.442,-2.18968,-0.02603922,-3293.823,0.02188354,1,1,0.002603922,0.02603922,0.02604261,3293.823,21877.84
477.442,-2.17304,-0.02613492,-3185.865,0.02116629,1,1,0.002613492,0.02613492,0.02613834,3185.865,21160.76
478.442,-2.15628,-0.02613492,-3081.548,0.02047323,1,1,0.002613492,0.02613492,0.02613834,3081.548,20467.87
479.442,-2.13968,-0.02583187,-2979.876,0.01979773,1,1,0.002583187,0.02583187,0.02583521,2979.876,19792.62
480.442,-2.12296,-0.02611898,-2879.939,0.01913378,1,1,0.002611898,0.02611898,0.02612239,2879.939,19128.78
481.442,-2.10636,-0.02635825,-2783.91,0.01849577,1,1,0.002635826,0.02635825,0.02636173,2783.91,18490.9
482.442,-2.08968,-0.0256883,-2687.596,0.01785588,1,1,0.00256883,0.0256883,0.0256916,2687.596,17851.29
483.442,-2.07304,-0.02602328,-2594.555,0.01723773,1,1,0.002602328,0.02602328,0.02602666,2594.555,17233.25
484.442,-2.05632,-0.02645396,-2504.005,0.01663614,1,1,0.002645396,0.02645396,0.02645746,2504.005,16631.74
485.442,-2.03972,-0.02634231,-2415.882,0.01605066,1,1,0.002634231,0.02634231,0.02634578,2415.882,16046.44
486.442,-2.023,-0.02589568,-2334.31,0.01550872,1,1,0.002589568,0.02589568,0.02589904,2334.311,15504.7
487.442,-2.0064,-0.0258797,-2254.428,0.014978,1,1,0.00258797,0.0258797,0.02588305,2254.428,14974.12
488.442,-1.98968,-0.02616685,-2174.767,0.01444875,1,1,0.002616685,0.02616685,0.02617027,2174.767,14444.96
489.442,-1.973,-0.0255926,-2096.798,0.01393073,1,1,0.00255926,0.0255926,0.02559587,2096.798,13927.17
490.442,-1.95628,-0.02599139,-2018.117,0.01340799,1,1,0.002599139,0.02599139,0.02599477,2018.117,13404.5
491.442,-1.93968,-0.0258797,-1944.413,0.01291831,1,1,0.00258797,0.0258797,0.02588305,1944.413,12914.97
492.442,-1.923,-0.02597541,-1874.794,0.01245578,1,1,0.002597541,0.02597541,0.02597878,1874.794,12452.55
493.442,-1.90636,-0.0261509,-1806.96,0.0120051,1,1,0.002615091,0.0261509,0.02615433,1806.96,12001.96
494.442,-1.88968,-0.02592757,-1743.473,0.01158331,1,1,0.002592757,0.02592757,0.02593094,1743.474,11580.31
495.442,-1.873,-0.02592757,-1679.708,0.01115967,1,1,0.002592757,0.02592757,0.02593094,1679.708,11156.77
496.442,-1.85632,-0.02611898,-1616.4,0.01073905,1,1,0.002611898,0.02611898,0.02612239,1616.4,10736.25
497.442,-1.83968,-0.02579994,-1556.544,0.01034139,1,1,0.002579994,0.02579994,0.02580327,1556.544,10338.72
498.442,-1.823,-0.02581593,-1494.683,0.009930394,1,1,0.002581593,0.02581593,0.02581926,1494.683,9927.83
499.442,-1.80632,-0.02623063,-1433.43,0.009523442,1,1,0.002623063,0.02623063,0.02623407,1433.43,9520.944
500.442,-1.78964,-0.02658159,-1373.135,0.009122849,1,1,0.002658159,0.02658159,0.02658512,1373.135,9120.424
501.442,-1.773,-0.02586376,-1312.734,0.008721556,1,1,0.002586376,0.02586376,0.0258671,1312.734,8719.3
502.442,-1.75632,-0.02616685,-1252.062,0.008318466,1,1,0.002616685,0.02616685,0.02617027,1252.062,8316.289
503.442,-1.73968,-0.02619874,-1192.994,0.007926025,1,1,0.002619874,0.02619874,0.02620217,1192.994,7923.949
504.442,-1.723,-0.02661347,-1134.044,0.007534374,1,1,0.002661347,0.02661347,0.02661702,1134.044,7532.369
505.442,-1.70632,-0.02634231,-1075.12,0.007142896,1,1,0.002634231,0.02634231,0.02634578,1075.12,7141.014
506.442,-1.68964,-0.02608709,-1017.851,0.006762411,1,1,0.002608709,0.02608709,0.02609049,1017.851,6760.647
506.736,-1.68476,-0.02613492,-999.9671,0.006643593,1,1,0.002613492,0.02613492,0.02613834,999.9671,6641.857
506.738,-1.68472,-0.02616685,-999.8626,0.006642899,2,2,0.002616685,0.02616685,0.02617027,999.8626,6641.161
507.738,-1.70072,-0.02602328,-1013.374,0.006732665,2,2,0.002602328,0.02602328,0.02602666,1013.374,6730.913
508.738,-1.718,-0.02591163,-1074.122,0.007136267,2,2,0.002591163,0.02591163,0.02591499,1074.122,7134.418
509.738,-1.73476,-0.02618279,-1141.451,0.007583583,2,2,0.002618279,0.02618279,0.02618622,1141.451,7581.598
510.738,-1.7514,-0.02616685,-1208.178,0.008026907,2,2,0.002616685,0.02616685,0.02617027,1208.178,8024.807
511.738,-1.76804,-0.0262785,-1274.093,0.008464834,2,2,0.00262785,0.0262785,0.02628195,1274.093,8462.609
512.738,-1.78472,-0.0261509,-1340.372,0.008905181,2,2,0.002615091,0.0261509,0.02615433,1340.372,8902.851
513.738,-1.80144,-0.02616685,-1405.87,0.009340333,2,2,0.002616685,0.02616685,0.02617027,1405.87,9337.889
514.738,-1.81804,-0.02562448,-1471.451,0.009776041,2,2,0.002562448,0.02562448,0.02562777,1471.451,9773.536
515.738,-1.8348,-0.02621468,-1537.955,0.01021788,2,2,0.002621468,0.02621468,0.02621812,1537.955,10215.2
516.738,-1.8514,-0.02618279,-1603.38,0.01065255,2,2,0.002618279,0.02618279,0.02618622,1603.38,10649.77
517.738,-1.86812,-0.02629444,-1669.861,0.01109424,2,2,0.002629444,0.02629444,0.0262979,1669.861,11091.33
518.738,-1.88472,-0.02624661,-1736.258,0.01153537,2,2,0.002624661,0.02624661,0.02625005,1736.258,11532.35
519.738,-1.9014,-0.02624661,-1805.082,0.01199262,2,2,0.002624661,0.02624661,0.02625005,1805.082,11989.47
520.738,-1.91804,-0.02623063,-1877.895,0.01247638,2,2,0.002623063,0.02623063,0.02623407,1877.895,12473.11
521.738,-1.93472,-0.0258797,-1952.883,0.01297459,2,2,0.00258797,0.0258797,0.02588305,1952.883,12971.23
522.738,-1.9514,-0.02610303,-2028.601,0.01347764,2,2,0.002610303,0.02610303,0.02610644,2028.601,13474.12
523.738,-1.96816,-0.02613492,-2112.437,0.01403464,2,2,0.002613492,0.02613492,0.02613834,2112.438,14030.97
524.738,-1.98476,-0.02603922,-2195.47,0.01458629,2,2,0.002603922,0.02603922,0.02604261,2195.47,14582.49
525.738,-2.00144,-0.02584781,-2279.304,0.01514327,2,2,0.002584781,0.02584781,0.02585116,2279.304,15139.35
526.738,-2.01808,-0.0261509,-2364.098,0.01570662,2,2,0.002615091,0.0261509,0.02615433,2364.098,15702.52
527.738,-2.03472,-0.0261509,-2451.268,0.01628577,2,2,0.002615091,0.0261509,0.02615433,2451.268,16281.51
528.738,-2.0514,-0.02623063,-2544.698,0.01690649,2,2,0.002623063,0.02623063,0.02623407,2544.698,16902.06
529.738,-2.06808,-0.02618279,-2643.072,0.01756007,2,2,0.002618279,0.02618279,0.02618622,2643.072,17555.48
530.738,-2.08472,-0.02600733,-2741.234,0.01821224,2,2,0.002600733,0.02600733,0.02601071,2741.234,18207.51
531.738,-2.10144,-0.02624661,-2844.919,0.01890111,2,2,0.002624661,0.02624661,0.02625005,2844.919,18896.15
532.738,-2.11808,-0.02611898,-2947.61,0.01958337,2,2,0.002611898,0.02611898,0.02612239,2947.61,19578.25
533.738,-2.13476,-0.02594352,-3053.637,0.02028779,2,2,0.002594352,0.02594352,0.02594688,3053.637,20282.53
