"Disp (mm)" "Load (kN)"  "d (raw)" " f (raw)"
0.9537 4.7336  2.51 5.54
0.9370 4.5897  2.49 5.4
0.9204 4.4502  2.48 5.26
0.9037 4.3103  2.46 5.12
0.8871 4.1730  2.44 4.98
0.8704 4.0430  2.43 4.85
0.8538 3.9146  2.41 4.73
0.8371 3.7881  2.39 4.6
0.8204 3.6647  2.38 4.48
0.8037 3.5396  2.36 4.35
0.7870 3.4162  2.34 4.23
0.7704 3.2948  2.33 4.11
0.7538 3.1726  2.31 3.98
0.7371 3.0555  2.29 3.87
0.7204 2.9380  2.28 3.75
0.7037 2.8222  2.26 3.63
0.6870 2.7104  2.24 3.52
0.6704 2.5984  2.23 3.41
0.6537 2.4898  2.21 3.3
0.6371 2.3842  2.19 3.2
0.6204 2.2794  2.18 3.09
0.6037 2.1778  2.16 2.99
0.5870 2.0775  2.14 2.89
0.5704 1.9791  2.13 2.79
0.5537 1.8846  2.11 2.7
0.5371 1.7908  2.09 2.6
0.5204 1.6996  2.08 2.51
0.5037 1.6124  2.06 2.42
0.4870 1.5308  2.04 2.34
0.4704 1.4509  2.03 2.26
0.4538 1.3718  2.01 2.18
0.4371 1.2923  1.99 2.1
0.4204 1.2152  1.98 2.03
0.4037 1.1391  1.96 1.95
0.3870 1.0691  1.94 1.88
0.3704 1.0021  1.93 1.81
0.3537 0.9369  1.91 1.75
0.3371 0.8743  1.89 1.69
0.3204 0.8125  1.88 1.62
0.3038 0.7497  1.86 1.56
0.2870 0.6885  1.84 1.5
0.2704 0.6280  1.83 1.44
0.2537 0.5670  1.81 1.38
0.2371 0.5068  1.79 1.32
0.2204 0.4458  1.78 1.26
0.2038 0.3857  1.76 1.2
0.1870 0.3278  1.74 1.14
0.1704 0.2684  1.73 1.08
0.1537 0.2108  1.71 1.02
0.1473 0.1889  1.7 1
0.1472 0.1887  1.7 1
0.1472 0.1886  1.7 1
0.1633 0.2014  1.72 1.01
0.1805 0.2635  1.74 1.07
0.1973 0.3299  1.75 1.14
0.2140 0.3968  1.77 1.21
0.2306 0.4632  1.79 1.27
0.2473 0.5293  1.8 1.34
0.2640 0.5945  1.82 1.41
0.2807 0.6602  1.84 1.47
0.2973 0.7251  1.85 1.54
0.3140 0.7912  1.87 1.6
0.3306 0.8580  1.89 1.67
0.3473 0.9244  1.9 1.74
0.3640 0.9936  1.92 1.8
0.3806 1.0667  1.94 1.88
0.3973 1.1415  1.95 1.95
0.4140 1.2192  1.97 2.03
0.4307 1.3009  1.99 2.11
0.4473 1.3840  2 2.2
0.4640 1.4680  2.02 2.28
0.4806 1.5515  2.04 2.36
0.4973 1.6403  2.05 2.45
0.5140 1.7334  2.07 2.54
0.5306 1.8311  2.09 2.64
0.5473 1.9314  2.1 2.74
0.5640 2.0321  2.12 2.84
0.5806 2.1367  2.14 2.95
0.5973 2.2423  2.15 3.05
0.6140 2.3518  2.17 3.16
0.6306 2.4631  2.19 3.27
0.6473 2.5758  2.2 3.39
0.6640 2.6908  2.22 3.5
0.6806 2.8103  2.24 3.62
0.6973 2.9302  2.25 3.74
0.7140 3.0531  2.27 3.86
0.7306 3.1777  2.29 3.99
0.7473 3.3026  2.3 4.11
0.7640 3.4309  2.32 4.24
0.7806 3.5590  2.34 4.37
0.7973 3.6894  2.35 4.5
0.8140 3.8228  2.37 4.63
0.8307 3.9564  2.39 4.77
0.8473 4.0918  2.4 4.9
0.8640 4.2311  2.42 5.04
0.8806 4.3740  2.44 5.19
0.8973 4.5206  2.45 5.33
0.9140 4.6690  2.47 5.48
0.9306 4.8173  2.49 5.63
0.9473 4.9665  2.5 5.78
0.9640 5.1161  2.52 5.93
0.9806 5.2657  2.54 6.08
0.9973 5.4175  2.55 6.23
1.0140 5.5699  2.57 6.38
1.0306 5.7250  2.59 6.54
1.0473 5.8826  2.6 6.69
1.0640 6.0375  2.62 6.85
1.0807 6.1972  2.64 7.01
1.0973 6.3555  2.65 7.17
1.1140 6.5161  2.67 7.33
1.1306 6.6763  2.69 7.49
1.1473 6.8382  2.7 7.65
1.1639 7.0017  2.72 7.81
1.1806 7.1718  2.74 7.98
1.1973 7.3433  2.75 8.15
1.2140 7.5242  2.77 8.34
1.2307 7.7109  2.79 8.52
1.2474 7.9036  2.8 8.71
1.2640 8.1035  2.82 8.91
1.2806 8.3099  2.84 9.12
1.2972 8.5233  2.85 9.33
1.3140 8.7460  2.87 9.56
1.3306 8.9693  2.89 9.78
1.3473 9.1984  2.9 10.01
1.3640 9.4342  2.92 10.25
1.3807 9.6763  2.94 10.49
1.3973 9.9230  2.95 10.73
1.4136 10.1732  2.97 10.98
1.4298 10.4234  2.99 11.23
1.4456 10.6737  3 11.48
1.4610 10.9238  3.02 11.73
1.4765 11.1741  3.03 11.99
1.4916 11.4244  3.05 12.24
1.5065 11.6745  3.06 12.49
1.5212 11.9247  3.08 12.74
1.5356 12.1752  3.09 12.99
1.5496 12.4254  3.11 13.24
1.5637 12.6759  3.12 13.49
1.5771 12.9264  3.13 13.74
1.5892 13.1771  3.15 13.99
1.6003 13.4271  3.16 14.24
1.6109 13.6771  3.17 14.49
1.6210 13.9278  3.18 14.74
1.6311 14.1786  3.19 14.99
1.6410 14.4293  3.2 15.24
1.6508 14.6800  3.21 15.49
1.6604 14.9303  3.22 15.74
1.6697 15.1807  3.23 15.99
1.6788 15.4309  3.23 16.24
1.6878 15.6813  3.24 16.49
1.6966 15.9314  3.25 16.74
1.7052 16.1820  3.26 16.99
1.7134 16.4323  3.27 17.24
1.7214 16.6832  3.28 17.49
1.7294 16.9339  3.29 17.74
1.7372 17.1842  3.29 18
1.7448 17.4343  3.3 18.25
1.7522 17.6846  3.31 18.5
1.7594 17.9352  3.32 18.75
1.7666 18.1863  3.32 19
1.7735 18.4366  3.33 19.25
1.7804 18.6878  3.34 19.5
1.7870 18.9386  3.34 19.75
1.7933 19.1892  3.35 20
1.7994 19.4393  3.36 20.25
1.8054 19.6900  3.36 20.5
1.8111 19.9406  3.37 20.75
1.8168 20.1906  3.37 21
1.8225 20.4419  3.38 21.25
1.8281 20.6927  3.38 21.5
1.8336 20.9439  3.39 21.75
1.8391 21.1947  3.39 22.01
1.8444 21.4458  3.4 22.26
1.8497 21.6968  3.41 22.51
1.8548 21.9478  3.41 22.76
1.8600 22.1978  3.42 23.01
1.8652 22.4483  3.42 23.26
1.8703 22.6991  3.43 23.51
1.8753 22.9503  3.43 23.76
1.8802 23.2009  3.44 24.01
1.8853 23.4517  3.44 24.26
1.8901 23.7028  3.45 24.51
1.8950 23.9530  3.45 24.76
1.8998 24.2032  3.46 25.01
1.9046 24.4538  3.46 25.26
1.9093 24.7055  3.47 25.52
1.9140 24.9572  3.47 25.77
1.9188 25.2084  3.47 26.02
1.9234 25.4598  3.48 26.27
1.9281 25.7110  3.48 26.52
1.9326 25.9622  3.49 26.77
1.9372 26.2138  3.49 27.02
1.9417 26.4647  3.5 27.28
1.9462 26.7154  3.5 27.53
1.9506 26.9660  3.51 27.78
1.9551 27.2165  3.51 28.03
1.9596 27.4678  3.52 28.28
1.9640 27.7193  3.52 28.53
1.9684 27.9708  3.52 28.78
1.9728 28.2228  3.53 29.03
1.9771 28.4737  3.53 29.28
1.9814 28.7252  3.54 29.54
1.9857 28.9758  3.54 29.79
1.9899 29.2267  3.55 30.04
1.9942 29.4779  3.55 30.29
1.9985 29.7295  3.55 30.54
2.0028 29.9808  3.56 30.79
2.0071 30.2323  3.56 31.04
2.0112 30.4835  3.57 31.29
2.0154 30.7337  3.57 31.54
2.0196 30.9855  3.58 31.8
2.0238 31.2363  3.58 32.05
2.0280 31.4879  3.58 32.3
2.0322 31.7385  3.59 32.55
2.0363 31.9886  3.59 32.8
2.0405 32.2402  3.6 33.05
2.0446 32.4913  3.6 33.3
2.0488 32.7420  3.6 33.55
2.0529 32.9927  3.61 33.8
2.0570 33.2434  3.61 34.05
2.0611 33.4953  3.62 34.31
2.0652 33.7465  3.62 34.56
2.0693 33.9986  3.63 34.81
2.0734 34.2490  3.63 35.06
2.0774 34.4999  3.63 35.31
2.0814 34.7504  3.64 35.56
2.0854 35.0008  3.64 35.81
2.0894 35.2517  3.65 36.06
2.0934 35.5030  3.65 36.31
2.0974 35.7543  3.65 36.57
2.1015 36.0062  3.66 36.82
2.1055 36.2580  3.66 37.07
2.1094 36.5096  3.67 37.32
2.1134 36.7601  3.67 37.57
2.1173 37.0101  3.67 37.82
2.1213 37.2617  3.68 38.07
2.1252 37.5126  3.68 38.32
2.1292 37.7645  3.69 38.58
2.1331 38.0163  3.69 38.83
2.1371 38.2678  3.69 39.08
2.1411 38.5186  3.7 39.33
2.1451 38.7701  3.7 39.58
2.1490 39.0203  3.7 39.83
2.1530 39.2712  3.71 40.08
2.1569 39.5214  3.71 40.33
2.1609 39.7718  3.72 40.58
2.1649 40.0234  3.72 40.83
2.1689 40.2755  3.72 41.09
2.1729 40.5264  3.73 41.34
2.1769 40.7783  3.73 41.59
2.1810 41.0289  3.74 41.84
2.1851 41.2802  3.74 42.09
2.1891 41.5310  3.74 42.34
2.1931 41.7825  3.75 42.59
2.1972 42.0342  3.75 42.85
2.2013 42.2849  3.76 43.1
2.2054 42.5351  3.76 43.35
2.2094 42.7870  3.77 43.6
2.2135 43.0372  3.77 43.85
2.2176 43.2880  3.77 44.1
2.2218 43.5389  3.78 44.35
2.2259 43.7904  3.78 44.6
2.2300 44.0420  3.79 44.85
2.2342 44.2921  3.79 45.1
2.2384 44.5437  3.79 45.35
2.2425 44.7941  3.8 45.61
2.2467 45.0461  3.8 45.86
2.2508 45.2974  3.81 46.11
2.2549 45.5478  3.81 46.36
2.2591 45.7989  3.81 46.61
2.2633 46.0508  3.82 46.86
2.2675 46.3014  3.82 47.11
2.2717 46.5529  3.83 47.36
2.2760 46.8046  3.83 47.62
2.2803 47.0561  3.84 47.87
2.2845 47.3064  3.84 48.12
2.2888 47.5576  3.84 48.37
2.2930 47.8084  3.85 48.62
2.2973 48.0603  3.85 48.87
2.3016 48.3110  3.86 49.12
2.3059 48.5612  3.86 49.37
2.3103 48.8126  3.87 49.62
2.3147 49.0644  3.87 49.88
2.3192 49.3159  3.88 50.13
2.3238 49.5676  3.88 50.38
2.3283 49.8185  3.88 50.63
2.3329 50.0703  3.89 50.88
2.3374 50.3206  3.89 51.13
2.3420 50.5721  3.9 51.38
2.3467 50.8238  3.9 51.63
2.3514 51.0754  3.91 51.89
2.3560 51.3260  3.91 52.14
2.3608 51.5767  3.92 52.39
2.3656 51.8284  3.92 52.64
2.3704 52.0801  3.93 52.89
2.3752 52.3316  3.93 53.14
2.3801 52.5831  3.94 53.39
2.3851 52.8339  3.94 53.64
2.3899 53.0845  3.95 53.9
2.3949 53.3355  3.95 54.15
2.3998 53.5857  3.96 54.4
2.4046 53.8371  3.96 54.65
2.4098 54.0882  3.97 54.9
2.4148 54.3389  3.97 55.15
2.4200 54.5893  3.98 55.4
2.4263 54.8394  3.98 55.65
2.4430 55.0387  4 55.85
2.4566 55.2887  4.01 56.1
2.4666 55.5391  4.02 56.35
2.4745 55.7893  4.03 56.6
2.4810 56.0403  4.04 56.85
2.4878 56.2911  4.04 57.1
2.4945 56.5425  4.05 57.35
2.5007 56.7935  4.06 57.6
2.5066 57.0440  4.06 57.86
2.5118 57.2943  4.07 58.11
2.5169 57.5452  4.07 58.36
2.5218 57.7958  4.08 58.61
2.5265 58.0463  4.08 58.86
2.5312 58.2969  4.09 59.11
2.5358 58.5488  4.09 59.36
2.5403 58.7997  4.1 59.61
2.5449 59.0503  4.1 59.86
2.5494 59.3007  4.11 60.11
2.5540 59.5521  4.11 60.36
2.5586 59.8038  4.11 60.61
2.5632 60.0543  4.12 60.87
2.5677 60.3056  4.12 61.12
2.5723 60.5565  4.13 61.37
2.5768 60.8081  4.13 61.62
2.5814 61.0584  4.14 61.87
2.5860 61.3091  4.14 62.12
2.5905 61.5592  4.15 62.37
2.5951 61.8095  4.15 62.62
2.5998 62.0596  4.16 62.87
2.6046 62.3111  4.16 63.12
2.6093 62.5612  4.17 63.37
2.6139 62.8121  4.17 63.62
2.6185 63.0631  4.17 63.87
2.6232 63.3137  4.18 64.12
2.6279 63.5641  4.18 64.38
2.6326 63.8157  4.19 64.63
2.6374 64.0658  4.19 64.88
2.6422 64.3160  4.2 65.13
2.6471 64.5666  4.2 65.38
2.6520 64.8179  4.21 65.63
2.6569 65.0686  4.21 65.88
2.6620 65.3197  4.22 66.13
2.6669 65.5711  4.22 66.38
2.6719 65.8220  4.23 66.63
2.6768 66.0725  4.23 66.88
2.6818 66.3240  4.24 67.14
2.6870 66.5751  4.24 67.39
2.6922 66.8259  4.25 67.64
2.6975 67.0759  4.25 67.89
2.7031 67.3268  4.26 68.14
2.7090 67.5775  4.26 68.39
2.7152 67.8285  4.27 68.64
2.7218 68.0787  4.28 68.89
2.7284 68.3295  4.28 69.14
2.7356 68.5799  4.29 69.39
2.7523 68.5920  4.31 69.4
2.7602 68.3419  4.32 69.15
2.7674 68.0912  4.32 68.9
2.7787 67.8406  4.33 68.65
2.7913 67.5903  4.35 68.4
2.8011 67.3401  4.36 68.15
2.8063 67.0891  4.36 67.9
2.8098 66.8387  4.37 67.65
2.8120 66.5844  4.37 67.4
2.8132 66.3295  4.37 67.14
2.8138 66.0639  4.37 66.87
2.8141 65.7965  4.37 66.61
2.8144 65.5173  4.37 66.33
2.8146 65.2572  4.37 66.07
2.8147 65.0059  4.37 65.82
2.8148 64.7077  4.37 65.52
2.8149 64.4526  4.37 65.26
2.8150 64.1733  4.37 64.98
2.8152 63.8691  4.37 64.68
2.8153 63.5363  4.37 64.35
2.8154 63.1760  4.37 63.99
2.8154 62.9226  4.37 63.73
2.8156 62.6580  4.37 63.47
2.8156 62.3813  4.37 63.19
2.8157 62.0875  4.37 62.9
2.8158 61.7713  4.37 62.58
2.8158 61.4345  4.37 62.25
2.8159 61.0817  4.37 61.89
2.8160 60.7180  4.37 61.53
2.8161 60.3495  4.37 61.16
2.8162 59.9843  4.37 60.8
2.8162 59.6299  4.37 60.44
2.8163 59.2927  4.37 60.1
2.8164 58.9775  4.37 59.79
2.8165 58.6879  4.37 59.5
2.8166 58.4257  4.37 59.24
2.8167 58.0838  4.37 58.89
2.8168 57.7992  4.37 58.61
2.8169 57.4960  4.37 58.31
2.8171 57.2145  4.37 58.03
2.8174 56.9445  4.37 57.76
2.8177 56.6903  4.37 57.5
2.8182 56.4263  4.37 57.24
2.8189 56.1700  4.37 56.98
2.8198 55.9172  4.38 56.73
2.8211 55.6621  4.38 56.47
2.8229 55.4120  4.38 56.22
2.8261 55.1605  4.38 55.97
2.8426 55.0694  4.4 55.88
2.8593 54.8241  4.42 55.64
2.8623 54.5732  4.42 55.38
2.8650 54.3221  4.42 55.13
2.8665 54.0690  4.42 54.88
2.8672 53.8021  4.42 54.61
2.8676 53.5346  4.42 54.35
2.8678 53.2503  4.42 54.06
2.8680 52.9841  4.42 53.8
2.8681 52.5454  4.42 53.36
2.8682 52.2402  4.42 53.05
2.8682 51.8130  4.42 52.62
2.8683 51.2770  4.42 52.09
2.8684 50.6607  4.42 51.47
2.8685 49.9872  4.42 50.8
2.8685 49.2724  4.42 50.08
2.8686 48.5310  4.42 49.34
2.8686 47.7780  4.42 48.59
2.8686 47.0250  4.42 47.84
2.8687 46.2813  4.42 47.09
2.8688 45.5549  4.42 46.37
2.8688 44.8527  4.42 45.66
2.8688 44.1804  4.42 44.99
2.8690 43.5416  4.42 44.35
2.8690 42.9393  4.42 43.75
2.8690 42.3757  4.42 43.19
2.8691 41.8519  4.42 42.66
2.8691 41.3685  4.43 42.18
2.8692 40.9254  4.43 41.74
2.8692 40.5219  4.43 41.33
2.8692 40.1571  4.43 40.97
2.8693 39.8295  4.43 40.64
2.8693 39.5373  4.43 40.35
2.8694 39.2785  4.43 40.09
2.8694 38.8533  4.43 39.66
2.8695 38.5364  4.43 39.35
2.8696 38.2256  4.43 39.04
2.8714 37.9709  4.43 38.78
2.8728 37.7193  4.43 38.53
2.8746 37.4677  4.43 38.28
2.8909 37.3715  4.45 38.18
2.9000 37.6218  4.46 38.43
2.9072 37.8720  4.46 38.68
2.9136 38.1232  4.47 38.93
2.9202 38.3735  4.48 39.18
2.9277 38.6246  4.48 39.44
2.9343 38.8757  4.49 39.69
2.9408 39.1263  4.5 39.94
2.9470 39.3764  4.5 40.19
2.9534 39.6265  4.51 40.44
2.9603 39.8774  4.52 40.69
2.9666 40.1278  4.52 40.94
2.9726 40.3791  4.53 41.19
2.9786 40.6298  4.53 41.44
2.9845 40.8802  4.54 41.69
2.9904 41.1313  4.55 41.94
2.9964 41.3825  4.55 42.19
3.0025 41.6328  4.56 42.44
3.0093 41.8835  4.57 42.69
3.0162 42.1335  4.57 42.94
3.0225 42.3839  4.58 43.19
3.0285 42.6340  4.58 43.45
3.0340 42.8848  4.59 43.7
3.0379 43.0595  4.59 43.87
